254.673
202.78
296.586
188.061
178.825
185.104
216.215
178.396
172.763
174.801
183.845
237.553
190.033
171.72
175.229
175.913
235.001
179.212
171.181
172.695
179.358
232.394
187.946
169.943
171.408
179.329
210.366
184.526
175.997
175.297
179.894
204.136
186.047
175.689
176.114
177.052
204.519
191.689
180.833
177.341
173.689
183.754
175.864
184.921
171.957
178.865
197.403
172.835
177.886
172.532
171.882
186.79
204.807
202.427
188.92
222.768
197.838
189.801
199.267
182.775
201.552
186.293
198.881
178.306
201.885
186.531
195.407
195.758
185.951
188.629
193.333
185.624
170.642
185.453
182.433
180.882
178.377
190.309
175.537
179.057
182.575
211.144
186.416
175.805
185.43
186.849
199.649
183.083
177.9
177.432
174.103
184.179
186.37
181.805
173.865
204.836
185.994
176.15
189.27
