19.276
0.301
0.267
0.216
0.208
0.217
0.364
0.19
0.787
0.219
0.223
0.25
0.18
0.693
0.228
0.221
0.245
0.245
0.174
0.268
0.235
0.252
0.408
0.247
0.237
0.381
0.22
0.199
0.192
0.183
0.191
0.176
0.186
0.649
0.874
0.183
0.331
0.248
0.264
0.237
0.31
0.256
0.237
0.249
0.329
0.235
0.488
0.286
0.189
0.227
0.389
0.334
0.295
0.246
0.21
0.239
0.271
0.27
0.248
0.197
0.417
0.258
0.286
0.521
0.27
1.033
0.39
0.317
0.595
0.723
0.265
1.47
0.236
0.24
0.268
0.259
0.306
0.229
0.608
0.253
0.312
0.219
0.229
0.299
0.239
0.164
0.229
0.259
0.236
0.243
0.321
0.31
0.234
0.328
0.239
0.244
0.332
0.263
0.23
