25.294
0.22
0.254
0.687
0.267
0.25
0.197
0.499
0.239
0.339
0.302
0.226
0.736
0.557
0.249
0.234
0.193
0.185
0.188
0.177
0.286
0.243
0.614
0.29
0.268
0.26
0.297
0.292
0.356
0.228
0.257
0.48
0.297
0.267
0.354
0.32
0.52
0.868
0.733
0.396
0.263
0.403
0.317
0.244
0.754
0.446
0.252
0.238
0.658
0.382
0.308
0.241
0.242
0.252
0.274
0.32
0.213
0.631
0.252
0.21
0.264
0.253
0.268
0.299
0.309
0.289
0.241
0.304
0.252
0.323
0.247
0.494
0.244
0.247
0.293
0.302
0.279
0.69
0.331
0.901
0.399
0.293
0.217
0.862
2.182
0.243
0.281
0.241
0.681
0.197
2.522
0.275
0.245
0.344
0.272
0.243
0.39
0.26
0.344
