timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1600372730734,39,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,934,389,1,1,http://localhost:5000/graphql,34,0,19
1600372730798,296,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,295,0,2
1600372731121,131,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,130,0,6
1600372731253,78,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,78,0,4
1600372731332,45,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,45,0,1
1600372731378,52,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,52,0,0
1600372731431,84,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,84,0,1
1600372731516,62,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,62,0,1
1600372731579,77,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,77,0,1
1600372731656,72,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,72,0,1
1600372731729,71,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,71,0,1
1600372731801,75,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,75,0,1
1600372731879,74,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,74,0,2
1600372731954,72,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,71,0,3
1600372732026,72,query6c Postgresql,200,OK,Groep 1 1-1,text,true,,3170,389,1,1,http://localhost:5000/graphql,72,0,1
